id,track_name,artist_name,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,multiclass_label
7azaiXa26Qn4L7CiwTAlS4,Don't Leave Me This Way (feat. Teddy Pendergrass) - A Tom Moulton Mix,Harold Melvin & The Blue Notes,https://p.scdn.co/mp3-preview/7ef2aac5ff3552b25b623d3ca15c266a5731aa18?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.505,0.686,1,-8.573,1,0.0906,0.287,0.0,0.198,0.557,124.572,425040,4,
3QDayMeDsnn2XegzduZdrd,Take A Chance - 1979,Queen Samantha,https://p.scdn.co/mp3-preview/52d01df7d031c2e2d9b3743e967e7a6612df9e2e?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.729,0.842,1,-8.929,1,0.0532,0.193,0.706,0.255,0.846,116.424,455467,4,
3CuKcfH8BJ5The5G3llaKD,I'll Do Anything for You,Denroy Morgan,https://p.scdn.co/mp3-preview/d2f0604ab576f52ec176f73437ab946f8271d944?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.732,0.817,11,-6.571,0,0.286,0.195,2.98e-06,0.0824,0.804,115.19,305720,4,
1WaeKhR5bpdmymEXM0yN1f,#5 Go Bang! (Francois K Mix),Dinosaur L,https://p.scdn.co/mp3-preview/f52b504db8a89fb027918735e1536ef06e6249c1?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.694,0.838,10,-9.117,1,0.0588,0.0112,0.0125,0.264,0.829,130.64,454840,4,
6Zlfef97wSpjcitqPXZWcj,"Boogie Wonderland (with The Emotions) - 12"" Version","Earth, Wind & Fire",https://p.scdn.co/mp3-preview/22d7918a9475d062e01cb8c9501ab00bf9b758bb?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.766,0.857,2,-8.647,0,0.03,0.0414,0.366,0.0288,0.967,131.982,495773,4,
2a1MrtxYybqFV1Ow8VJ1dW,I Will Survive - Rerecorded,Gloria Gaynor,https://p.scdn.co/mp3-preview/2368a04fba67f59f90b29f91f279e2cf12d1db81?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.673,0.752,9,-7.978,0,0.0491,0.00309,0.0,0.112,0.576,120.041,265027,4,
76709jfVPvKWp7ChPQjCk7,"Yes Sir, I Can Boogie",Baccara,https://p.scdn.co/mp3-preview/c458132d426f084da790271afa0a5af86c43fa86?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.452,0.755,2,-8.344,1,0.0747,0.113,0.0,0.151,0.508,122.501,272000,4,
7Kszjzps0xbQXyo1pO4KfE,Le Freak - 2018 Remaster,CHIC,https://p.scdn.co/mp3-preview/866259f80fdc5ad407ea3fb300aa74bde9635e62?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.91,0.641,7,-11.316,1,0.0589,0.0258,6.42e-05,0.0642,0.903,118.533,331360,4,
1SfYqNab6yiVBKUHhEXGAD,It's Raining Men - Single Version,The Weather Girls,https://p.scdn.co/mp3-preview/4d5bf1401b26678aba429943341d25a96d2deaa7?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.726,0.888,5,-7.191,0,0.0726,0.335,0.000345,0.689,0.617,136.29,214667,4,
7bET0DUAs59D6BsbdTqXuw,Disco Inferno,The Trammps,https://p.scdn.co/mp3-preview/8cf835e5adfaf6d013fc9f5be5f01fcb3f3f0ed5?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.802,0.85,5,-6.342,1,0.0413,0.126,0.00104,0.113,0.923,128.007,218027,4,
